case_id,case_class,state,oris,mass_hint,arm,verdict,confidence,kind,replicate_verdicts,downstream_action,packet_file,detail,rationale,resolved_by_cleanup,resolution
b2-IL0110500-assumption,published_zero,IL,IL0110500,7.5,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(opus,high) via c-IL0110500-assumption",reconcile_before_apply,batches/batch_010.json,[raw:true_zero] 2024 is a genuine full-year zero.,"The 2024 NIBRS batch header records 12 months with zero Part-I offenses; this is a real full-year submission, not a 0-month non-report.",1,x-IL0110500-assumption:misread_missing(opus/medium)
b2-IL0920900-ridge-farm,published_zero,IL,IL0920900,7.5,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(sol,high) via c-IL0920900-ridge-farm",reconcile_before_apply,batches/batch_011.json,[raw:true_zero] 2024 is a genuine full-year zero.,"A 12-month NIBRS batch header records a completed submission with zero offenses. The 1-month SRS zero cannot establish coverage, but it does not override the complete NIBRS report; the zero is plausible for this population.",1,x-IL0920900-ridge-farm:misread_missing(opus/medium)
c-IL0920900-ridge-farm,token_reporter,IL,IL0920900,7.5,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-IL0920900-ridge-farm",reconcile_before_apply,batches/batch_041.json,Missing after token report; 1 believable month; repair ~8 from 2023 full year. EST2024=0 not defensible.,"2023 genuine 12mo NIBRS gave 8, then all 7 streams vanish with only 1 SRS month.",1,x-IL0920900-ridge-farm:misread_missing(opus/medium)
c-KY0110200-junction-city,token_reporter,KY,KY0110200,7.5,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(opus,high) via b2-KY0110200-junction-city",reconcile_before_apply,batches/batch_041.json,Missing; 1 believable month; do not multiply zero; repair from recent valid history or missing-data model. EST2024=0 not defensible.,BLANK-AS-ZERO: CIUS prints seven zeros while Return-A records 1 submitted month; identical vectors are one submission.,1,x-KY0110200-junction-city:misread_missing(opus/high)
c-KY1130300-uniontown,token_reporter,KY,KY1130300,7.5,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(opus,high) via b2-KY1130300-uniontown",reconcile_before_apply,batches/batch_041.json,Treat missing; no reliable report within two years so use a peer estimate ~4.5 with peer composition for allocation. EST2024=0 not defensible.,COMPOSITION: fell from 36/18/13 to zeros and a 2023 record where dominant larceny vanishes while only burglary and MVT remain.,1,x-KY1130300-uniontown:misread_missing(opus/high)
b2-GA1050200-eton,published_zero,GA,GA1050200,7.0,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(opus,high) via c-GA1050200-eton",reconcile_before_apply,batches/batch_011.json,2024 CIUS zero is usable as a true zero.,The 2024 NIBRS batch header records a complete 12-month submission with all seven offenses at zero. Prior positive years do not override a complete zero submission.,1,x-GA1050200-eton:misread_missing(opus/medium)
c-NJ0191600-ogdensburg,token_reporter,NJ,NJ0191600,7.0,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-NJ0191600-ogdensburg",reconcile_before_apply,batches/batch_042.json,"Structurally missing, not scalable; repair ~7 from the credible baseline with a peer-rate sensitivity bound ~16. EST2024=0 not defensible.","The apparent complete zero follows three years of zero records supported by only 0-3 submission months at pop 2,307.",1,x-NJ0191600-ogdensburg:token_reporting_flag(sol/high)
c-IL0900400-hopedale,token_reporter,IL,IL0900400,6.0,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-IL0900400-hopedale",reconcile_before_apply,batches/batch_043.json,Structurally missing; 0 believable SRS months; repair from own pre-collapse history ~6-7. EST2024=0 not defensible.,BLANK-AS-ZERO: all-zero on 0-month SRS; CIUS/NIB derivative; 2022-24 zero run vs baseline 6.8.,1,x-IL0900400-hopedale:misread_missing(sol/high)
b2-IL1011000-durand,published_zero,IL,IL1011000,6.0,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(sol,high) via c-IL1011000-durand",reconcile_before_apply,batches/batch_012.json,[raw:true_zero] 2024 is a genuine full-year zero.,"The decisive fact is the 12-month NIBRS batch header with zero Part-I offenses. The 1-month SRS zero cannot rescue or undermine coverage, and the complete NIBRS report supports retaining zero despite the agency's prior positive counts.",1,x-IL1011000-durand:misread_missing(opus/medium)
c-IL1011000-durand,token_reporter,IL,IL1011000,6.0,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-IL1011000-durand",reconcile_before_apply,batches/batch_043.json,Missing after token report; 1 believable month; repair ~6 from recent stable history. EST2024=0 not defensible.,"Stable 5-6 through 2023, then uniform zero with only 1 SRS month; NIBRS/CIUS not independent.",1,x-IL1011000-durand:misread_missing(opus/medium)
c-KY1130200-sturgis,token_reporter,KY,KY1130200,6.0,sol,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-KY1130200-sturgis",reconcile_before_apply,batches/batch_043.json,"Treat missing; first verify whether the PD ceased reporting or was replaced, else repair ~3 from the 2021-23 median. EST2024=0 not a defensible repair.",ORI absent from the 2024 FBI roster while derived lanes carry an all-zero row — a structural contradiction about its reporting relationship.,1,x-KY1130200-sturgis:misread_missing(sol/high)
b2-MI7859600-morrice,published_zero,MI,MI7859600,6.0,opus,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(sol,high) via c-MI7859600-morrice",reconcile_before_apply,batches/batch_013.json,"true_zero — keep EST2024 = 0, no fill. The evidence is the NIBRS batch header, not the CIUS printed zero; the CIUS row should be treated as derivative and carry no independent weight in the ladder.","The single deciding fact is the 12-month 2024 NIBRS batch header at 0 Part-I — an affirmative full-year submission, not a publication default. SRS at 0mo is a red herring for this agency: Michigan runs MICR/NIBRS and SRS month counts are unusable for it in every prior year (9, 9, 7, 5, 7, 3 months) while NIB shows 12mo throughout. At 999 residents with own recent counts of 4, 3, 4, 2, expected 2024 is roughly 1-2 and a zero draw is statistically ordinary (P(0) around 20-25%). Rejecting this zero would fabricate crime for a village that plausibly had none.",1,x-MI7859600-morrice:genuine_zero_year(opus/low)
b2-VA0960400-pound,published_zero,VA,VA0960400,6.0,luna,genuine_zero_year,high,cross_class_same_ori_contradiction,"token_reporter:token_reporting_flag(opus,high) via c-VA0960400-pound",reconcile_before_apply,batches/batch_014.json,[raw:true_zero] 2024 is a genuine full-year zero; use the reported 0 Part-I offenses.,The decisive fact is the 12-month NIBRS batch header with zero counts. The agency's small population and prior low/zero years make the level absolutely plausible; partial-year uplift is not needed.,1,x-VA0960400-pound:misread_missing(opus/medium)
c-VA0960400-pound,token_reporter,VA,VA0960400,6.0,opus,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-VA0960400-pound",reconcile_before_apply,batches/batch_045.json,"Packet-native verdict: structural_zero_treat_as_missing. EST2024 = 0 observed is NOT defensible - it publishes a literal zero-crime municipality at weight 1.0. CRITICAL: do NOT repair by filling from own history. Externally verified, the Town of Pound eliminated its police department in May 2021 (council disbanded the force after a public hearing, dismissed the furloughed chief, and the Wise County Sheriff's Office took over policing the town as it polices unincorporated county). Pound town's crime is therefore recorded under the Wise County Sheriff's ORI, and any fill on VA0960400 double-counts it. The real defect is a FOOTPRINT defect: Census place 5164272 (Pound town) is assigned w=1 exclusive to a dead-or-skeletal ORI while Wise County SO is crosswalked to the Virginia nonmunicipal remainder, leaving the town polygon a coverage hole. Correct fix: retire/supersede VA0960400 for the Pound town footprint from 2021 onward and extend the Wise County Sheriff footprint to cover it. One residual ambiguity: a September 2022 report describes 'Pound PD' co-organizing neighborhood watch with the Wise County SO, and 2023 carries 1 offense on 4 NIBRS months, so a skeletal department may have partially re-formed. If so the 2024 row is a non-report rather than a structural zero - either way it must not stand as an observed complete year, but the footprint question must be settled before any fill.","The panel series is the shutdown, month for month: SRS/NIB coverage runs 12mo (2018) -> 10mo (2019) -> 7mo (2020) -> 1 NIBRS month (2021, the disbandment year) -> NO NIBRS row at all (2022) -> 4mo (2023) -> and then abruptly 12 batch-header months of uniform zero (2024). An agency that could not file more than 4 months in 2023 filing 12 months of nothing in 2024 is administrative zero-filing, not policing. BLANK-AS-ZERO applies in its purest form: the CIUS row is a printed zero labelled 12 months, but CIUS is the Return-A master frozen at publication and the underlying Return-A record holds ZERO reported months for 2024 - so the only completeness claim in the panel is a NIBRS batch-header count that 12 zero-report batches satisfy, and CIUS derives from that same submission rather than corroborating it. UPLIFT CANNOT RESCUE A ZERO: 2021, 2022 and 2024 SRS are all 0 on 0 months. The uniform zero across all seven streams carries no composition signal either way, so the ruling rests on the verified agency status plus the submission-coverage collapse.",1,x-VA0960400-pound:misread_missing(opus/medium)
c-GA1050200-eton,token_reporter,GA,GA1050200,5.5,opus,token_reporting_flag,high,cross_class_same_ori_contradiction,"published_zero:genuine_zero_year(luna,high) via b2-GA1050200-eton",reconcile_before_apply,batches/batch_045.json,"Packet-taxonomy sub-verdict: structural_zero_treat_as_missing. Own-history fill IS permitted (2023 = 4 on a full 12 months is a real report one year back). Basis: 2021-2023 median 4, 2018-2023 median 5.5, 2020-2023 mean 4.5, baseline-average composition 9.2/yr. Recommend ~4-5.5. EST2024=0 [observed] is not defensible. This is the strongest-evidence zero in the Georgia group because it is the only one with an unbroken six-year positive record immediately preceding the zero. CROSS-CASE FINDING FOR THE PARENT: Eton, Kingston (GA0080300), Buchanan (GA0710300) and Leary (GA0190300) are four Georgia small-agency ORIs in this batch alone whose established or nominal records land on an exact 0 or 1 sitting on a 12-month NIBRS zero-report, three of them in 2024, plus Bartow, Stapleton and Milner in the never-positive variant. That is 7 of 12 cases in one state. This should be characterised as a Georgia small-agency zero-report class and screened statewide, not adjudicated one ORI at a time.","2018-2023 runs 23, 14, 4, 3, 7, 4 — six consecutive positive years, never once zero — and then 2024 is an exact zero on all seven streams simultaneously. A crime decline does not clear every stream at once; it leaves ones and twos. Against the 2020-2023 mean of 4.5 a genuine zero year carries P = ~1%, and that understates it because the sweep is clean rather than thin, and because larceny alone averaged 7.2/yr. The submission record corroborates: unlike the never-positive Georgia towns in this batch, whose SRS month counts sit flat at 0 every year (a systematic state-level artifact that carries no information), Eton's Return-A back-conversion has tracked its own activity year to year at 9, 8, 6, 4, 8 and 4 months across 2018-2023, and reads 2 months in 2024 against a NIBRS header still claiming 12. Cluster evidence closes it: independent towns do not eliminate crime simultaneously, but a state program's small-agency submission path fails simultaneously, and that is what the Georgia cases in this batch show.",1,x-GA1050200-eton:misread_missing(opus/medium)
